campaign_id,campaign_name,date,impressions,clicks,ad_spend,platform
CAMP_G004,brand awareness - youtube,2025-07-06,9403,196.0,345.39,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-07,9558,222.0,246.65,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-08,10775,314.0,289.55,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-09,11365,288.0,375.75,google_ads
CAMP_G004,brand awareness - youtube,2025-07-10,9511,180.0,183.48,google_ads
CAMP_G004,brand awareness - youtube,2025-07-11,10444,259.0,301.48,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-12,11991,330.0,366.52,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-13,7829,170.0,268.37,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-14,11403,252.0,302.54,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-15,8565,160.0,388.84,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-07-16,7022,143.0,218.6,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-17,13450,265.0,329.1,google_ads
CAMP_G004,brand awareness - youtube,2025-07-18,13723,406.0,238.21,google_ads
CAMP_G004,brand awareness - youtube,2025-07-19,11897,325.0,349.81,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-20,12888,233.0,305.66,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-21,8462,205.0,358.19,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-07-22,9368,210.0,221.54,google_ads
CAMP_G004,brand awareness - youtube,2025-07-23,10047,285.0,321.3,google_ads
CAMP_G004,brand awareness - youtube,2025-07-24,8153,186.0,383.14,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-25,7608,146.0,283.01,google_ads
CAMP_G004,brand awareness - youtube,2025-07-26,9825,211.0,355.13,google_ads
CAMP_G004,brand awareness - youtube,2025-07-27,11455,244.0,236.04,google_ads
CAMP_G004,brand awareness - youtube,2025-07-28,10594,219.0,366.27,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-07-29,7595,195.0,352.24,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-30,11300,318.0,230.09,google_ads
CAMP_G004,brand awareness - youtube,2025-07-31,10790,274.0,347.19,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-01,8113,217.0,277.07,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-02,13892,387.0,344.86,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-03,13908,334.0,291.16,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-04,12825,371.0,234.28,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-05,8771,178.0,354.95,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-06,12700,379.0,257.45,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-07,7497,143.0,270.72,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-08,10616,240.0,395.6,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-09,8746,193.0,313.4,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-10,13636,281.0,336.62,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,08/11/2025,10320,229.0,370.32,google_ads
CAMP_G004,brand awareness - youtube,2025-08-12,12889,378.0,191.19,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-13,10673,288.0,374.86,google_ads
CAMP_G004,Brand Awareness - YouTube,08/14/2025,9867,207.0,230.76,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-15,9383,249.0,319.82,google_ads
CAMP_G004,brand awareness - youtube,2025-08-16,7719,181.0,320.9,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-17,12861,285.0,307.29,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-18,8187,238.0,253.08,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-19,7932,154.0,195.69,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-20,7210,201.0,307.65,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-21,9865,253.0,294.87,google_ads
CAMP_G004,brand awareness - youtube,2025-08-22,11932,282.0,217.34,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-23,9953,209.0,365.26,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-08-24,11521,218.0,348.31,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-25,10167,294.0,244.9,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-26,9374,239.0,314.27,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-27,9292,242.0,330.17,google_ads
CAMP_G004,brand awareness - youtube,2025-08-28,7360,140.0,228.92,google_ads
CAMP_G004,BRAND AWARENESS - YOUTUBE,2025-08-29,12397,347.0,300.08,google_ads
CAMP_G004,brand awareness - youtube,2025-08-30,10784,274.0,384.15,google_ads
CAMP_G004,  Brand Awareness - YouTube  ,2025-08-31,11494,309.0,195.81,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-01,6059,54.0,136.2,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,06/02/2025,6356,46.0,91.42,google_ads
CAMP_G005,expired promo remarketing,06/03/2025,6585,70.0,168.02,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-04,4862,34.0,192.93,google_ads
CAMP_G005,expired promo remarketing,2025-06-05,4781,47.0,129.47,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-06,5000,45.0,170.73,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-06-07,7228,56.0,110.05,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-08,7003,84.0,143.21,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-09,5608,41.0,143.43,google_ads
CAMP_G005,expired promo remarketing,2025-06-10,7755,92.0,198.21,google_ads
CAMP_G005,expired promo remarketing,2025-06-11,7843,62.0,145.67,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-12,6303,53.0,169.9,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-06-13,6110,44.0,182.06,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-14,4419,41.0,82.54,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-15,5021,38.0,87.79,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-06-16,7221,80.0,98.65,google_ads
CAMP_G005,expired promo remarketing,17-Jun-2025,6700,43.0,176.33,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-06-18,6193,71.0,145.94,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-19,7233,75.0,151.93,google_ads
CAMP_G005,expired promo remarketing,2025-06-20,6238,55.0,123.16,google_ads
CAMP_G005,expired promo remarketing,2025-06-21,4419,45.0,82.21,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-22,4990,53.0,177.26,google_ads
CAMP_G005,expired promo remarketing,06/23/2025,7459,72.0,109.47,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-06-24,7459,65.0,129.67,google_ads
CAMP_G005,Expired Promo Remarketing,06/25/2025,6270,45.0,191.55,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-26,5214,61.0,81.45,google_ads
CAMP_G005,Expired Promo Remarketing,2025-06-27,4784,57.0,146.04,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-28,4241,41.0,,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-29,6651,43.0,167.57,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-06-30,6891,54.0,196.34,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-01,7880,58.0,135.67,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-02,4391,49.0,125.38,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-03,6359,74.0,110.95,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-04,6169,40.0,160.9,google_ads
CAMP_G005,expired promo remarketing,2025-07-05,5661,60.0,114.21,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-06,6925,77.0,133.57,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-07,4758,54.0,138.71,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-08,4748,30.0,114.39,google_ads
CAMP_G005,expired promo remarketing,07/09/2025,6760,62.0,113.56,google_ads
CAMP_G005,  Expired Promo Remarketing  ,10-Jul-2025,6742,56.0,158.16,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-11,5809,51.0,127.29,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-12,7388,71.0,82.62,google_ads
CAMP_G005,expired promo remarketing,13-Jul-2025,7417,49.0,173.94,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-14,7920,84.0,114.18,google_ads
CAMP_G005,Expired Promo Remarketing,2025-07-15,5078,60.0,85.08,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,07/16/2025,6145,49.0,198.52,google_ads
CAMP_G005,expired promo remarketing,2025-07-17,4311,48.0,118.87,google_ads
CAMP_G005,expired promo remarketing,2025-07-18,5164,35.0,86.21,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-19,7155,47.0,130.84,google_ads
CAMP_G005,Expired Promo Remarketing,2025-07-20,7948,60.0,140.55,google_ads
CAMP_G005,expired promo remarketing,2025-07-21,4515,50.0,126.79,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-22,4907,38.0,83.73,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-23,6858,49.0,160.98,google_ads
CAMP_G005,expired promo remarketing,2025-07-24,5602,58.0,135.98,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-07-25,4222,31.0,188.01,google_ads
CAMP_G005,expired promo remarketing,2025-07-26,6258,42.0,,google_ads
CAMP_G005,Expired Promo Remarketing,2025-07-27,5186,60.0,152.78,google_ads
CAMP_G005,Expired Promo Remarketing,2025-07-28,6741,54.0,99.54,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-29,7128,69.0,81.69,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-07-30,5035,33.0,108.83,google_ads
CAMP_G005,expired promo remarketing,2025-07-31,5409,39.0,125.43,google_ads
CAMP_G005,expired promo remarketing,2025-08-01,5367,35.0,83.02,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-02,6398,74.0,140.51,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-03,4133,44.0,181.31,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-04,4487,49.0,117.02,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-05,7709,82.0,91.19,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-06,6675,72.0,152.29,google_ads
CAMP_G005,expired promo remarketing,2025-08-07,7008,59.0,85.09,google_ads
CAMP_G005,expired promo remarketing,2025-08-08,7885,67.0,185.53,google_ads
CAMP_G005,expired promo remarketing,2025-08-09,7667,61.0,140.3,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-10,5498,38.0,122.23,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-11,5933,45.0,196.37,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-12,6313,43.0,143.18,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-13,5213,40.0,191.55,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-14,5533,35.0,151.74,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-15,6035,46.0,159.55,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-16,5045,,118.79,google_ads
CAMP_G005,expired promo remarketing,2025-08-17,5964,41.0,92.5,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-18,5258,47.0,190.68,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-19,6338,74.0,117.77,google_ads
CAMP_G005,expired promo remarketing,2025-08-20,6950,50.0,187.81,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-08-21,6450,40.0,158.45,google_ads
CAMP_G005,EXPIRED PROMO REMARKETING,2025-08-22,5783,68.0,169.82,google_ads
CAMP_G005,expired promo remarketing,2025-08-23,7403,61.0,,google_ads
CAMP_G005,expired promo remarketing,2025-08-24,5875,44.0,126.31,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-25,5229,44.0,121.45,google_ads
CAMP_G005,expired promo remarketing,2025-08-26,4067,39.0,195.94,google_ads
CAMP_G005,Expired Promo Remarketing,2025-08-27,7648,49.0,131.49,google_ads
CAMP_G005,expired promo remarketing,2025-08-28,7202,47.0,147.44,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-29,4119,43.0,184.32,google_ads
CAMP_G005,Expired Promo Remarketing,08/30/2025,5785,64.0,184.29,google_ads
CAMP_G005,  Expired Promo Remarketing  ,2025-08-31,4396,32.0,183.24,google_ads
CAMP_G001,Summer Flash Sale - Display,2025-06-10,11046,681.0,286.5,google_ads
CAMP_G001,SUMMER FLASH SALE - DISPLAY,2025-08-26,9714,719.0,478.34,google_ads
CAMP_G005,Expired Promo Remarketing,2025-07-15,5078,60.0,85.08,google_ads
CAMP_G002,  B2B Whitepaper Download  ,08/03/2025,3266,26.0,109.46,google_ads
CAMP_G004,brand awareness - youtube,2025-07-19,11897,325.0,349.81,google_ads
CAMP_G004,brand awareness - youtube,2025-07-18,13723,406.0,238.21,google_ads
CAMP_G002,B2B Whitepaper Download,2025-07-21,4755,34.0,83.34,google_ads
CAMP_G002,B2B WHITEPAPER DOWNLOAD,2025-06-03,3473,26.0,78.28,google_ads
CAMP_G004,Brand Awareness - YouTube,2025-07-13,7829,170.0,268.37,google_ads
