campaign_id,campaign_name,date,impressions,clicks,ad_spend,platform
CAMP_M004,GENERIC BANNER ADS,2025-06-11,8843.0,73.0,140.94,meta_ads
CAMP_M004,generic banner ads,2025-06-12,7290.0,74.0,169.56,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-06-13,6757.0,60.0,162.51,meta_ads
CAMP_M004,generic banner ads,2025-06-14,6644.0,80.0,123.35,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-15,8729.0,75.0,186.89,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-16,8042.0,114.0,141.06,meta_ads
CAMP_M004,generic banner ads,2025-06-17,6209.0,62.0,199.02,meta_ads
CAMP_M004,generic banner ads,2025-06-18,6794.0,58.0,231.2,meta_ads
CAMP_M004,generic banner ads,2025-06-19,10561.0,139.0,249.54,meta_ads
CAMP_M004,generic banner ads,2025-06-20,8718.0,122.0,209.29,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-06-21,10362.0,145.0,159.99,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-22,8871.0,104.0,216.36,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-23,8054.0,85.0,120.08,meta_ads
CAMP_M004,generic banner ads,2025-06-24,8567.0,79.0,151.96,meta_ads
CAMP_M004,generic banner ads,2025-06-25,9671.0,138.0,185.04,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-06-26,9542.0,110.0,122.29,meta_ads
CAMP_M004,generic banner ads,2025-06-27,7604.0,93.0,110.52,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-06-28,7555.0,92.0,161.5,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-06-29,8059.0,78.0,236.4,meta_ads
CAMP_M004,generic banner ads,2025-06-30,6297.0,56.0,195.75,meta_ads
CAMP_M004,  Generic Banner Ads  ,07/01/2025,10675.0,107.0,110.74,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-02,8659.0,107.0,230.33,meta_ads
CAMP_M004,generic banner ads,2025-07-03,9179.0,97.0,172.38,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-04,8491.0,127.0,109.78,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-05,9023.0,130.0,176.1,meta_ads
CAMP_M004,generic banner ads,2025-07-06,9953.0,119.0,132.15,meta_ads
CAMP_M004,Generic Banner Ads,07/07/2025,8384.0,67.0,166.99,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-08,6450.0,71.0,112.29,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-09,7852.0,118.0,237.45,meta_ads
CAMP_M004,generic banner ads,2025-07-10,11208.0,115.0,212.44,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-11,8946.0,73.0,141.13,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-12,7088.0,66.0,171.88,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-13,8621.0,82.0,106.91,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-14,10378.0,113.0,189.21,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-15,9105.0,116.0,176.16,meta_ads
CAMP_M004,generic banner ads,2025-07-16,6095.0,59.0,175.09,meta_ads
CAMP_M004,generic banner ads,2025-07-17,10288.0,102.0,199.74,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-18,8413.0,78.0,162.1,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-19,9562.0,97.0,202.34,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-20,10960.0,93.0,101.61,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-21,11274.0,124.0,141.24,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-22,7809.0,70.0,198.39,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-07-23,7210.0,95.0,220.84,meta_ads
CAMP_M004,  Generic Banner Ads  ,07/24/2025,11698.0,132.0,194.54,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-25,7672.0,89.0,232.93,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-26,9973.0,88.0,144.01,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-27,9812.0,108.0,136.68,meta_ads
CAMP_M004,Generic Banner Ads,2025-07-28,9116.0,108.0,133.29,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-29,8181.0,74.0,189.53,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-30,11159.0,155.0,116.36,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-07-31,11999.0,115.0,142.08,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-01,10152.0,115.0,133.13,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-08-02,10755.0,124.0,143.27,meta_ads
CAMP_M004,generic banner ads,2025-08-03,10261.0,123.0,231.92,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-04,7300.0,65.0,169.84,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-08-05,7944.0,109.0,212.32,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-06,8447.0,91.0,124.14,meta_ads
CAMP_M004,generic banner ads,2025-08-07,8846.0,92.0,132.42,meta_ads
CAMP_M004,generic banner ads,2025-08-08,7720.0,103.0,194.47,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-09,9786.0,89.0,154.57,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-10,7127.0,100.0,108.0,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-11,9189.0,125.0,189.28,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-12,10147.0,97.0,211.27,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-13,7366.0,71.0,228.8,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-08-14,10288.0,94.0,123.86,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-15,7414.0,60.0,155.57,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-16,9728.0,120.0,110.62,meta_ads
CAMP_M004,generic banner ads,2025-08-17,9493.0,103.0,169.77,meta_ads
CAMP_M004,GENERIC BANNER ADS,2025-08-18,11484.0,165.0,133.59,meta_ads
CAMP_M004,generic banner ads,2025-08-19,7843.0,81.0,194.97,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-20,6618.0,53.0,228.24,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-21,9573.0,92.0,125.26,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-22,9691.0,92.0,199.44,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-23,6263.0,69.0,216.1,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-24,8417.0,81.0,179.77,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-25,7181.0,72.0,175.98,meta_ads
CAMP_M004,generic banner ads,2025-08-26,8625.0,125.0,225.99,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-27,9810.0,120.0,165.23,meta_ads
CAMP_M004,Generic Banner Ads,08/28/2025,6153.0,50.0,227.75,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-29,9149.0,113.0,129.73,meta_ads
CAMP_M004,  Generic Banner Ads  ,2025-08-30,11307.0,151.0,136.11,meta_ads
CAMP_M004,Generic Banner Ads,2025-08-31,8388.0,82.0,249.83,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-01,10432.0,724.0,317.66,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-02,10082.0,650.0,332.41,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-03,14424.0,601.0,300.59,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-04,10304.0,697.0,403.89,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-05,11486.0,633.0,338.3,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-06-06,13552.0,942.0,317.0,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-07,12150.0,747.0,302.34,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-08,9464.0,643.0,374.08,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-09,17437.0,849.0,373.67,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-10,12279.0,858.0,416.68,meta_ads
CAMP_M005,Seasonal Clearance - Stories,11-Jun-2025,16452.0,1083.0,418.98,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-12,14530.0,941.0,385.16,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-13,13590.0,885.0,301.53,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-14,17425.0,758.0,527.92,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-15,9484.0,523.0,436.79,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-16,13989.0,791.0,262.56,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-17,17251.0,1195.0,339.89,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-18,13300.0,881.0,400.01,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-19,11046.0,721.0,436.44,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-20,17365.0,867.0,500.48,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-21,17049.0,824.0,447.53,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-22,10956.0,459.0,251.12,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-23,13097.0,642.0,547.36,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-06-24,12736.0,757.0,470.05,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-06-25,10117.0,505.0,464.93,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,26-Jun-2025,9421.0,426.0,264.55,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,27-Jun-2025,13538.0,756.0,447.37,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,06/28/2025,15065.0,627.0,509.85,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-06-29,13774.0,921.0,421.75,meta_ads
CAMP_M005,seasonal clearance - stories,2025-06-30,10101.0,609.0,514.11,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-01,12100.0,757.0,412.86,meta_ads
CAMP_M005,Seasonal Clearance - Stories,07/02/2025,10532.0,566.0,301.04,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-03,9468.0,643.0,271.89,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-04,11206.0,772.0,523.3,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-05,12376.0,509.0,337.85,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-06,14048.0,604.0,280.88,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-07,10238.0,411.0,307.89,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-07-08,17239.0,900.0,371.51,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-09,10657.0,461.0,381.28,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-10,11639.0,572.0,328.39,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-07-11,13585.0,626.0,280.88,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-12,9559.0,456.0,491.21,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-13,14419.0,760.0,377.99,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-07-14,14266.0,637.0,515.7,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-07-15,11951.0,790.0,525.09,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-16,16878.0,1093.0,507.91,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-17,14196.0,874.0,303.34,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-18,11724.0,,363.51,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-07-19,16065.0,910.0,342.14,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-20,13035.0,859.0,450.45,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-21,17923.0,847.0,328.69,meta_ads
CAMP_M005,seasonal clearance - stories,07/22/2025,14520.0,897.0,350.63,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-23,14690.0,1028.0,338.36,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-24,12829.0,610.0,354.09,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-25,12564.0,518.0,525.38,meta_ads
CAMP_M005,seasonal clearance - stories,07/26/2025,9778.0,577.0,509.15,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-27,10307.0,458.0,430.68,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-28,12094.0,762.0,472.77,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-07-29,12220.0,773.0,458.52,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-30,,577.0,262.7,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-07-31,11683.0,492.0,467.02,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-01,10834.0,730.0,475.95,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-02,17140.0,1163.0,428.69,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-03,16372.0,971.0,273.18,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-04,16961.0,1163.0,378.36,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,08/05/2025,11841.0,525.0,549.11,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-06,14376.0,855.0,454.54,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-07,10947.0,710.0,315.74,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-08,10700.0,504.0,483.73,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-09,13100.0,890.0,418.56,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-10,13173.0,698.0,373.49,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-08-11,15191.0,626.0,454.55,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-12,10318.0,584.0,468.81,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-08-13,11038.0,712.0,330.29,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,08/14/2025,10698.0,661.0,390.56,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-15,17640.0,784.0,356.02,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-16,16069.0,646.0,529.74,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-17,16357.0,1110.0,430.3,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-18,14922.0,788.0,469.5,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-19,10837.0,740.0,296.66,meta_ads
CAMP_M005,seasonal clearance - stories,2025-08-20,16369.0,1018.0,538.16,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,08/21/2025,12168.0,683.0,383.68,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-22,14170.0,885.0,302.37,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-08-23,10604.0,630.0,307.58,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,2025-08-24,9996.0,432.0,471.98,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-08-25,16166.0,715.0,405.51,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-26,9566.0,654.0,312.32,meta_ads
CAMP_M005,SEASONAL CLEARANCE - STORIES,27-Aug-2025,10886.0,583.0,421.93,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-28,9002.0,455.0,359.85,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-29,16925.0,750.0,373.63,meta_ads
CAMP_M005,Seasonal Clearance - Stories,2025-08-30,14969.0,705.0,347.03,meta_ads
CAMP_M005,  Seasonal Clearance - Stories  ,2025-08-31,17679.0,870.0,257.06,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-20,6849.0,170.0,156.01,meta_ads
CAMP_M004,Generic Banner Ads,2025-06-06,8680.0,101.0,132.3,meta_ads
CAMP_M001,viral video promo - reels,2025-07-22,18267.0,1594.0,579.63,meta_ads
CAMP_M003,RETARGETING - LOOKALIKE AUDIENCE,2025-07-01,5203.0,175.0,154.62,meta_ads
CAMP_M004,generic banner ads,2025-06-12,7290.0,74.0,169.56,meta_ads
CAMP_M002,niche community outreach,2025-08-04,2785.0,17.0,60.38,meta_ads
CAMP_M005,seasonal clearance - stories,2025-07-05,12376.0,509.0,337.85,meta_ads
CAMP_M003,  Retargeting - Lookalike Audience  ,2025-07-30,4634.0,114.0,264.31,meta_ads
CAMP_M002,NICHE COMMUNITY OUTREACH,2025-08-14,3224.0,17.0,62.0,meta_ads
